1.089213308885361498e+00,1.442094554560663100e-01,1.891843850736962338e+02
-1.574171999142060796e-01,9.884614832561718911e-01,4.273470198936132647e+01
4.668908948800594973e-08,-3.975660289309392603e-07,1.000000000000000000e+00
